"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","TOT","EQT","PPT","PKT","PP OP","PPG","PP GA","PK SI","PK GA","SHG"
"20171186071037","2016-11-19","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104752","CP de Meyrin",3600,2673,471,456,"4","0","0","4","1","0"
"20171185072003","2016-11-19","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies",3900,2423,908,569,"9","1","0","6","0","0"
"20171185072002","2016-11-19","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions",3600,3176,272,152,"3","0","1","2","0","0"
"20171186071039","2016-11-19","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies",3600,3115,360,125,"3","0","3","2","2","0"
"20171185072001","2016-11-19","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,2988,501,111,"6","1","1","2","0","0"
"20171186071036","2016-11-12","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","103701","Lausanne HC Féminin",3600,2914,86,600,"3","2","0","6","0","0"
"20171186071034","2016-11-12","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies",3600,2880,360,360,"3","0","0","3","0","0"
"20171185071013","2016-11-12","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy",3600,3066,318,216,"4","2","0","2","1","0"
"20171185071010","2016-11-12","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies",3666,2706,840,120,"8","0","0","1","0","0"
"20171186071030","2016-10-30","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen",3600,2682,680,238,"7","1","0","3","1","0"
"20171186071032","2016-10-30","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104752","CP de Meyrin",3600,3182,418,0,"4","0","0","0","0","0"
"20171185071029","2016-10-29","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies",3600,3330,98,172,"2","1","0","2","0","0"
"20171185071028","2016-10-29","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach",3600,3600,0,0,"0","0","0","0","0","0"
"20171186071031","2016-10-29","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach",3600,3066,128,406,"2","0","0","5","0","0"
"20171186071029","2016-10-29","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz",3600,2384,1010,206,"14","2","0","3","0","0"
"20171185071030","2016-10-29","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions",3600,2948,412,240,"5","0","0","2","0","0"
"20171186071026","2016-10-23","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club",3675,3032,248,395,"3","1","0","6","2","0"
"20171186071027","2016-10-23","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103951","GCK Lions Frauen",3600,2471,711,418,"9","0","5","6","1","0"
"20171186071028","2016-10-23","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal",3600,3291,45,264,"1","0","0","4","3","0"
"20171185071025","2016-10-23","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano",3600,2313,716,571,"6","0","0","5","0","1"
"20171185071027","2016-10-23","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy",3600,3106,254,240,"3","1","0","2","0","0"
"20171185071026","2016-10-23","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo",3600,2673,411,516,"4","0","1","7","2","1"
"20171186071022","2016-10-22","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105512","EHC Zunzgen-Sissach",3600,2487,598,515,"6","1","0","6","2","0"
"20171186071021","2016-10-22","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","103951","GCK Lions Frauen",3610,3233,80,297,"2","2","0","3","0","0"
"20171185071022","2016-10-22","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,2485,583,532,"6","0","0","6","2","0"
"20171185071023","2016-10-22","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions",3600,3360,240,0,"2","0","0","0","0","0"
"20171185071024","2016-10-22","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,2405,696,499,"11","1","1","5","1","0"
"20171186071024","2016-10-22","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,2404,826,370,"8","2","0","4","1","1"
"20171186071023","2016-10-22","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104752","CP de Meyrin",3600,2160,600,840,"5","0","0","7","0","0"
"20171185071021","2016-10-16","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies",3600,3120,240,240,"2","0","0","2","0","0"
"20171185071019","2016-10-16","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach",3600,2984,315,301,"6","4","0","4","0","0"
"20171185071020","2016-10-16","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo",3600,3480,120,0,"1","0","0","0","0","0"
"20171186071018","2016-10-15","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105643","SC Langenthal",3600,3174,273,153,"4","0","0","3","0","0"
"20171186071017","2016-10-15","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","103701","Lausanne HC Féminin",3600,2600,508,492,"8","2","0","5","0","0"
"20171185071017","2016-10-15","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano",3600,3347,158,95,"2","0","0","2","1","0"
"20171186071020","2016-10-15","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,1920,240,1440,"2","0","0","4","0","1"
"20171185071018","2016-10-15","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,2316,1044,240,"9","2","1","2","1","1"
"20171186071006","2016-10-13","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies",3600,3120,120,360,"1","0","0","3","0","0"
"20171185071016","2016-10-12","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions",3600,3300,180,120,"2","1","0","1","0","0"
"20171185071008","2016-10-09","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,2677,501,422,"6","1","0","5","0","0"
"20171186071015","2016-10-08","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","104297","EHC Bassersdorf Ladies",3600,2822,200,578,"2","0","0","7","1","0"
"20171186071014","2016-10-08","2016/2017","SWHL B","Regular Season","home","105643","SC Langenthal","104752","CP de Meyrin",3600,3283,0,317,"0","0","0","3","0","0"
"20171185071014","2016-10-08","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano",3600,2762,534,304,"5","0","2","3","1","1"
"20171185071015","2016-10-08","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo",3600,3041,120,439,"1","0","0","4","0","0"
"20171186071016","2016-10-08","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies",3600,2537,562,501,"5","0","0","6","2","0"
"20171186071013","2016-10-02","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105512","EHC Zunzgen-Sissach",3600,3432,120,48,"1","0","0","1","1","0"
"20171186071068","2016-10-01","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin",3600,2233,868,499,"9","2","0","6","1","0"
"20171186071043","2016-09-25","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","105643","SC Langenthal",3600,2318,800,482,"9","1","0","6","0","0"
"20171185071011","2016-09-25","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2914,393,293,"6","2","0","3","0","0"
"20171186071005","2016-09-25","2016/2017","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104752","CP de Meyrin",3600,2526,588,486,"8","0","0","6","1","1"
"20171185071012","2016-09-25","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach",3600,3064,416,120,"5","2","0","1","0","0"
"20171186071008","2016-09-25","2016/2017","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club",3600,2640,480,480,"5","0","0","5","0","0"
"20171186071010","2016-09-24","2016/2017","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen",3600,2817,559,224,"5","1","0","2","0","0"
"20171185071007","2016-09-24","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo",3600,2904,219,477,"2","1","0","4","0","2"
"20171186071012","2016-09-24","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105643","SC Langenthal",3600,3000,240,360,"2","0","0","3","0","0"
"20171186071009","2016-09-24","2016/2017","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104752","CP de Meyrin",3600,2823,503,274,"6","1","0","4","0","0"
"20171186071011","2016-09-24","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","103701","Lausanne HC Féminin",3600,2687,599,314,"6","1","0","3","0","1"
"20171185071009","2016-09-24","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,2905,334,361,"3","0","0","4","0","0"
"20171185071005","2016-09-18","2016/2017","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions",3600,3223,120,257,"1","0","0","3","1","1"
"20171185071004","2016-09-18","2016/2017","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy",3600,3051,120,429,"1","0","0","4","2","0"
"20171186071002","2016-09-18","2016/2017","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal",3600,2579,444,577,"5","0","0","7","2","1"
"20171185071006","2016-09-18","2016/2017","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano",3600,2696,664,240,"7","1","0","2","0","0"
"20171185071002","2016-09-17","2016/2017","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach",3600,2741,415,444,"5","5","0","5","0","0"
"20171185071001","2016-09-17","2016/2017","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies",3600,2927,144,529,"2","1","0","5","0","1"
"20171186071004","2016-09-17","2016/2017","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103951","GCK Lions Frauen",3600,2878,407,315,"4","1","0","3","1","0"
"20171186071001","2016-09-17","2016/2017","SWHL B","Regular Season","home","104752","CP de Meyrin","105512","EHC Zunzgen-Sissach",3628,2481,883,264,"10","1","0","3","0","0"
"20171185071003","2016-09-17","2016/2017","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo",3600,2523,477,600,"4","1","0","5","0","1"
"20171186071003","2016-09-17","2016/2017","SWHL B","Regular Season","home","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz",3600,3267,64,269,"2","2","0","3","0","0"
"20171185073002","2017-03-12","2016/2017","SWHL A","Playout","away","105752","Thurgau Indien Ladies","105643","SC Langenthal",3600,3364,116,120,"1","1","0","1","0","0"
"20171185073001","2017-03-11","2016/2017","SWHL A","Playout","away","105643","SC Langenthal","105752","Thurgau Indien Ladies",3600,3102,357,141,"3","0","0","3","2","0"
"20171185078003","2017-03-05","2016/2017","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2650,617,333,"6","0","0","4","2","0"
"20171186078003","2017-03-05","2016/2017","SWHL B","Playoffs","away","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies",3600,2922,138,540,"2","0","0","6","1","0"
"20171186078001","2017-03-04","2016/2017","SWHL B","Playoffs","away","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies",3600,3053,427,120,"5","2","0","1","0","0"
"20171185082001","2017-03-04","2016/2017","SWHL A","Playoffs","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,3234,240,126,"2","0","0","2","0","0"
"20171185078002","2017-03-04","2016/2017","SWHL A","Playoffs","away","103432","ZSC Lions","105642","Ladies Team Lugano",3600,2531,462,607,"4","1","0","9","1","1"
"20171186078002","2017-02-26","2016/2017","SWHL B","Playoffs","away","104907","Brandis Ladies","103951","GCK Lions Frauen",3600,2285,677,638,"8","2","0","7","0","0"
"20171185079005","2017-02-25","2016/2017","SWHL A","Playout","away","103639","SC Reinach","105752","Thurgau Indien Ladies",4090,2897,576,617,"6","2","0","7","3","0"
"20171185078001","2017-02-25","2016/2017","SWHL A","Playoffs","away","105642","Ladies Team Lugano","103432","ZSC Lions",3600,3120,240,240,"2","0","0","2","0","0"
"20171185079004","2017-02-19","2016/2017","SWHL A","Playout","away","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,2774,638,188,"6","0","0","4","3","0"
"20171185077008","2017-02-19","2016/2017","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,2613,392,595,"4","2","0","6","2","0"
"20171186077004","2017-02-19","2016/2017","SWHL B","Playoffs","away","103951","GCK Lions Frauen","105643","SC Langenthal",3600,2909,537,154,"7","2","0","2","0","0"
"20171186077003","2017-02-19","2016/2017","SWHL B","Playoffs","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,2964,368,268,"4","1","0","3","1","0"
"20171185079003","2017-02-18","2016/2017","SWHL A","Playout","away","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,2720,369,511,"5","2","0","6","1","0"
"20171185077006","2017-02-18","2016/2017","SWHL A","Playoffs","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,3240,240,120,"2","0","0","1","0","0"
"20171185077005","2017-02-18","2016/2017","SWHL A","Playoffs","away","103589","EV Bomo","103432","ZSC Lions",3600,2723,465,412,"4","0","0","4","1","0"
"20171186077001","2017-02-18","2016/2017","SWHL B","Playoffs","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies",3600,2786,487,327,"7","0","1","4","0","1"
"20171186077002","2017-02-18","2016/2017","SWHL B","Playoffs","away","105643","SC Langenthal","103951","GCK Lions Frauen",3600,2111,840,649,"8","0","0","8","1","0"
"20171186076012","2017-02-12","2016/2017","SWHL B","Playoffs","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies",3600,2398,406,796,"8","1","0","12","2","1"
"20171186076006","2017-02-05","2016/2017","SWHL B","Playoffs","away","103951","GCK Lions Frauen","105512","EHC Zunzgen-Sissach",3600,3000,480,120,"4","0","0","1","0","0"
"20171186076007","2017-02-05","2016/2017","SWHL B","Playoffs","away","105643","SC Langenthal","104752","CP de Meyrin",3600,2027,804,769,"9","1","0","7","0","0"
"20171186076005","2017-02-05","2016/2017","SWHL B","Playoffs","away","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz",3600,2897,463,240,"4","1","0","2","0","0"
"20171186076008","2017-02-05","2016/2017","SWHL B","Playoffs","away","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,2482,259,859,"3","0","0","8","0","0"
"20171186076004","2017-02-04","2016/2017","SWHL B","Playoffs","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies",3600,3311,0,289,"0","0","0","3","0","0"
"20171186076003","2017-02-04","2016/2017","SWHL B","Playoffs","away","104752","CP de Meyrin","105643","SC Langenthal",3600,2710,444,446,"4","1","1","5","1","1"
"20171186076002","2017-02-04","2016/2017","SWHL B","Playoffs","away","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen",3600,2781,488,331,"7","0","0","3","0","0"
"20171186076001","2017-02-04","2016/2017","SWHL B","Playoffs","away","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies",3600,2874,440,286,"4","0","1","3","1","0"
"20171185079002","2017-01-29","2016/2017","SWHL A","Playout","away","105752","Thurgau Indien Ladies","103639","SC Reinach",3600,2390,537,673,"7","1","1","8","1","0"
"20171185077004","2017-01-29","2016/2017","SWHL A","Playoffs","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy",3600,2585,427,588,"4","2","1","7","3","0"
"20171185077003","2017-01-29","2016/2017","SWHL A","Playoffs","away","103432","ZSC Lions","103589","EV Bomo",3600,2634,384,582,"4","1","0","7","0","0"
"20171185077002","2017-01-28","2016/2017","SWHL A","Playoffs","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3757,3513,24,220,"1","1","0","2","1","0"
"20171185077001","2017-01-28","2016/2017","SWHL A","Playoffs","away","103589","EV Bomo","103432","ZSC Lions",3600,2920,680,0,"7","0","0","0","0","0"
"20171185079001","2017-01-28","2016/2017","SWHL A","Playout","away","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,2763,394,443,"4","0","0","4","0","0"
"20171186071072","2017-01-24","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies",3600,3001,258,341,"4","0","0","5","2","0"
"20171186071046","2017-01-22","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","104752","CP de Meyrin",3600,2671,491,438,"7","2","0","7","2","0"
"20171186071071","2017-01-22","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies",3600,2750,240,610,"2","0","0","6","1","0"
"20171185072021","2017-01-22","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo",3600,2619,259,722,"3","1","0","7","0","0"
"20171186071069","2017-01-21","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","103701","Lausanne HC Féminin",3600,3011,211,378,"2","0","0","6","2","1"
"20171185072028","2017-01-21","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105752","Thurgau Indien Ladies",3600,2007,960,633,"12","3","0","7","1","0"
"20171185072030","2017-01-21","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo",3600,3317,120,163,"1","0","0","2","1","0"
"20171185072029","2017-01-21","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach",3600,3152,37,411,"1","1","0","4","0","0"
"20171186071070","2017-01-21","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103947","Fribourg Ladies Hockey-Club",3600,3216,120,264,"1","0","1","3","1","0"
"20171186071033","2017-01-19","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach",3600,2776,344,480,"4","2","0","4","0","1"
"20171186071066","2017-01-15","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach",3600,3031,329,240,"4","2","0","2","0","1"
"20171186071065","2017-01-15","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104752","CP de Meyrin",3600,2858,308,434,"5","3","0","4","1","1"
"20171185072025","2017-01-15","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy",3600,2694,360,546,"3","0","1","5","0","0"
"20171186071067","2017-01-15","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen",3600,2241,263,1096,"3","0","1","14","3","0"
"20171185072027","2017-01-15","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions",3600,3047,433,120,"5","0","0","1","0","0"
"20171185072026","2017-01-15","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano",3600,2941,240,419,"2","0","0","4","1","0"
"20171185072024","2017-01-14","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach",3600,2925,555,120,"5","1","0","1","0","0"
"20171185072022","2017-01-14","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions",3600,2854,266,480,"3","0","0","4","0","0"
"20171186071061","2017-01-14","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal",3600,3066,414,120,"4","0","1","1","0","0"
"20171185072023","2017-01-14","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies",3600,3068,313,219,"4","1","0","2","1","0"
"20171186071064","2017-01-14","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","104907","Brandis Juniors Ladies",3828,2932,536,360,"5","1","0","3","0","0"
"20171186071062","2017-01-14","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","103951","GCK Lions Frauen",3600,2760,360,480,"3","0","0","4","0","0"
"20171186071055","2017-01-12","2016/2017","SWHL B","Regular Season","away","104752","CP de Meyrin","103701","Lausanne HC Féminin",3600,2853,27,720,"1","0","0","6","0","1"
"20171186071063","2017-01-07","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club",3600,2725,515,360,"5","0","0","4","1","0"
"20171186071019","2017-01-06","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen",3600,2952,360,288,"3","0","0","4","3","0"
"20171186071058","2016-12-10","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105512","EHC Zunzgen-Sissach",3796,2890,546,360,"5","2","0","3","0","0"
"20171185072019","2016-12-10","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy",3600,3064,268,268,"3","0","0","3","0","0"
"20171186071060","2016-12-10","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies",3600,3360,120,120,"1","0","0","1","0","0"
"20171186071057","2016-12-10","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104752","CP de Meyrin",3600,3031,375,194,"4","0","0","2","0","0"
"20171185072020","2016-12-10","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103639","SC Reinach",3900,2838,600,462,"7","0","0","6","0","0"
"20171186071059","2016-12-10","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","103951","GCK Lions Frauen",3600,3090,255,255,"3","0","0","3","0","0"
"20171186071053","2016-12-08","2016/2017","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz",3600,2863,502,235,"5","2","0","2","0","0"
"20171186071054","2016-12-04","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105643","SC Langenthal",3600,3015,291,294,"3","0","0","3","0","1"
"20171185072016","2016-12-04","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano",3600,3168,240,192,"2","0","0","2","1","0"
"20171185072017","2016-12-04","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions",3600,2743,480,377,"4","0","0","4","1","0"
"20171186071056","2016-12-04","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club",3600,2833,471,296,"5","0","0","4","1","0"
"20171185072018","2016-12-04","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies",3600,2880,600,120,"5","0","0","1","0","0"
"20171186071050","2016-12-03","2016/2017","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105512","EHC Zunzgen-Sissach",3600,3120,360,120,"3","0","0","1","0","0"
"20171185072015","2016-12-03","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103432","ZSC Lions",3600,2825,412,363,"5","1","1","4","1","0"
"20171185072013","2016-12-03","2016/2017","SWHL A","Regular Season","away","103589","EV Bomo","105549","Neuchâtel Hockey Academy",3600,3360,240,0,"2","0","0","0","0","0"
"20171186071052","2016-12-03","2016/2017","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","104297","EHC Bassersdorf Ladies",3600,2671,652,277,"6","1","0","5","0","0"
"20171186071049","2016-12-03","2016/2017","SWHL B","Regular Season","away","105643","SC Langenthal","104752","CP de Meyrin",3600,3009,125,466,"2","1","0","6","0","0"
"20171186071051","2016-12-03","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies",3600,2711,240,649,"2","0","0","7","0","0"
"20171185072014","2016-12-03","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano",3600,2869,0,731,"0","0","0","11","5","0"
"20171185072010","2016-11-27","2016/2017","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies",3600,3240,120,240,"1","0","0","2","0","0"
"20171185072012","2016-11-27","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo",3600,3122,249,229,"4","1","0","3","0","1"
"20171185072011","2016-11-27","2016/2017","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach",3600,2986,374,240,"4","0","0","2","0","0"
"20171186071025","2016-11-27","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","104752","CP de Meyrin",3600,2961,88,551,"1","0","0","9","2","2"
"20171186071047","2016-11-26","2016/2017","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105643","SC Langenthal",3900,3145,468,287,"5","0","0","3","0","1"
"20171186071045","2016-11-26","2016/2017","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen",3600,3044,367,189,"5","0","0","3","2","0"
"20171185072009","2016-11-26","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo",3600,2543,330,727,"3","1","0","11","3","0"
"20171185072007","2016-11-26","2016/2017","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy",3600,2768,392,440,"4","0","0","5","1","0"
"20171186071035","2016-11-26","2016/2017","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105380","EHC Kreuzlingen-Konstanz",3600,2876,262,462,"3","0","0","6","1","0"
"20171186071048","2016-11-26","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","103701","Lausanne HC Féminin",3600,2341,694,565,"10","0","0","9","1","1"
"20171185072008","2016-11-26","2016/2017","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano",3600,3240,120,240,"1","0","0","2","0","0"
"20171186071007","2016-11-20","2016/2017","SWHL B","Regular Season","away","104907","Brandis Ladies","105643","SC Langenthal",3600,3154,164,282,"2","0","0","4","1","0"
"20171185072006","2016-11-20","2016/2017","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies",3600,3137,236,227,"2","1","0","3","2","0"
