"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","period","time","sit","sit_d","G","A1","A2","EN","PS","GWG","home_gf","home_ga","gk_id","gk_opp_id"
"20181185000045","2017-12-02","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P1",1096,"PP","PP2","329670","131550","147563",0,0,0,0,2,"328480","309502"
"20181185000045","2017-12-02","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P2",1772,"EQ","EQ","309371","309877","325370",0,0,0,0,3,"328480","309502"
"20181185000045","2017-12-02","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P2",1945,"PP","PP1","329670","312092",NA,0,0,0,0,4,"328480","309502"
"20181185000045","2017-12-02","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","P2",2380,"PP","PP1","316041","131550","329670",0,0,0,0,5,"328480","309502"
"20181185000044","2017-12-02","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P1",236,"EQ","EQ","303582","153974",NA,0,0,1,1,0,"325074","313537"
"20181185000044","2017-12-02","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P1",981,"SH","SH1","153974",NA,NA,0,0,0,2,0,"325074","313537"
"20181185000044","2017-12-02","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P2",1370,"EQ","EQ","312631",NA,NA,0,0,0,3,0,"325074","313537"
"20181185000044","2017-12-02","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","P2",1887,"EQ","EQ","303582","153974","145207",0,0,0,4,0,"325074","313537"
"20181186000062","2017-12-02","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal","P1",356,"PP","PP1","152563","306313",NA,0,0,0,0,1,"302989","305355"
"20181186000062","2017-12-02","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","P1",1015,"PP","PP1","308069",NA,NA,0,0,0,1,1,"305355","302989"
"20181186000062","2017-12-02","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal","P2",1723,"EQ","EQ","306313","302126",NA,0,0,0,1,2,"302989","305355"
"20181186000062","2017-12-02","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal","P2",2340,"EQ","EQ","151903","306313",NA,0,0,1,1,3,"302989","305355"
"20181186000062","2017-12-02","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","P2",2359,"EQ","EQ","305536",NA,NA,0,0,0,2,3,"305355","302989"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P1",1058,"EQ","EQ","325070",NA,NA,0,0,1,1,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P2",1430,"EQ","EQ","304371","153310",NA,0,0,0,2,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P2",2049,"EQ","EQ","153310","156545",NA,0,0,0,3,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P2",2170,"EQ","EQ","153310","325070",NA,0,0,0,4,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P3",2513,"EQ","EQ","317890","325070",NA,0,0,0,5,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P3",2975,"EQ","EQ","153310","153528",NA,0,0,0,6,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P3",3122,"EQ","EQ","153310","327649",NA,0,0,0,7,0,"308192","318063"
"20181186000064","2017-12-02","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","P3",3346,"EQ","EQ","156545",NA,NA,0,0,0,8,0,"308192","318063"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P1",526,"EQ","EQ","327283","329424",NA,0,0,0,0,1,"313537","309543"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P1",1196,"EQ","EQ","134662","306008","306786",0,0,0,0,2,"313537","309543"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P2",1582,"EQ","EQ","310022","306786",NA,0,0,1,0,3,"313537","309543"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","P2",1750,"PP","PP1","308920","301576",NA,0,0,0,1,3,"309543","313537"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","P3",2697,"PP","PP1","323103","308920","310595",0,0,0,2,3,"309543","313537"
"20181185000040","2017-11-26","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","P3",2751,"SH","SH1","329675","306008",NA,0,0,0,2,4,"313537","309543"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","P1",848,"EQ","EQ","102564","306536",NA,0,0,0,1,0,"309465","309646"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","P1",1017,"EQ","EQ","121182","308067","309465",0,0,0,2,0,"309465","309646"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","P1",1098,"EQ","EQ","308066","151377","305718",0,0,0,3,0,"309465","309646"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","home","105643","SC Langenthal","105512","EHC Zunzgen-Sissach","P2",1609,"EQ","EQ","305712","102564","308066",0,0,1,4,0,"309465","309646"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","P2",1843,"EQ","EQ","144819",NA,NA,0,0,0,4,1,"309646","309465"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","P2",2298,"EQ","EQ","144819","309646",NA,0,0,0,4,2,"309646","309465"
"20181186000044","2017-11-26","2017/2018","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","P3",2843,"EQ","EQ","144819","317023",NA,0,0,0,4,3,"309646","309465"
"20181186000057","2017-11-26","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","P1",49,"EQ","EQ","147020","318126",NA,0,0,0,1,0,"310432","305781"
"20181186000057","2017-11-26","2017/2018","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","P2",1361,"EQ","EQ","134984","309255",NA,0,0,0,1,1,"305781","310432"
"20181186000057","2017-11-26","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","P2",2127,"EQ","EQ","160519",NA,NA,0,0,0,2,1,"310432","305781"
"20181186000057","2017-11-26","2017/2018","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","P2",2331,"EQ","EQ","159999",NA,NA,0,0,0,2,2,"305781","310432"
"20181186000057","2017-11-26","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","OT1",3868,"EQ","EQ","152431","147020",NA,0,0,1,3,2,"310432","305781"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",144,"EQ","EQ","304371","328558","310530",0,0,1,1,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",178,"EQ","EQ","326511","154685",NA,0,0,0,2,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",362,"EQ","EQ","326511","153310",NA,0,0,0,3,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",653,"EQ","EQ","154685","153310",NA,0,0,0,4,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",711,"EQ","EQ","159762","326511",NA,0,0,0,5,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P1",1145,"EQ","EQ","327635",NA,NA,0,0,0,6,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P2",1496,"EQ","EQ","326511","310530",NA,0,0,0,7,0,"316205","311860"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P2",1957,"EQ","EQ","154685","328558","308884",0,0,0,8,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P2",2115,"EQ","EQ","154685","304371",NA,0,0,0,9,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P3",2545,"EQ","EQ","327635","310530",NA,0,0,0,10,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P3",3000,"EQ","EQ","326511","327649",NA,0,0,0,11,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P3",3195,"EQ","EQ","308884","321080",NA,0,0,0,12,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P3",3400,"EQ","EQ","154685","326511",NA,0,0,0,13,0,"314241","326818"
"20181186000001","2017-11-26","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105576","Neuchâtel Hockey Academy II","P3",3411,"EQ","EQ","327635","321080",NA,0,0,0,14,0,"314241","326818"
"20181185000041","2017-11-26","2017/2018","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","P2",1381,"EQ","EQ","329438",NA,NA,0,0,1,0,1,"310977","329666"
"20181185000041","2017-11-26","2017/2018","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","P2",1480,"PP","PP1","329762","330820",NA,0,0,0,0,2,"310977","329666"
"20181185000041","2017-11-26","2017/2018","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","P2",1797,"EQ","EQ","304941","313642",NA,0,0,0,0,3,"310977","329666"
"20181185000041","2017-11-26","2017/2018","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","P2",2250,"EQ","EQ","329438","313642",NA,0,0,0,0,4,"310977","156381"
"20181185000041","2017-11-26","2017/2018","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","P3",3588,"PP","PP1","329443","156447","329438",0,0,0,0,5,"310977","156381"
"20181185000042","2017-11-26","2017/2018","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","P1",1130,"EQ","EQ","303582","153974",NA,0,0,1,0,1,"325074","328480"
"20181185000042","2017-11-26","2017/2018","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","P2",2191,"EQ","EQ","136105","144183",NA,0,0,0,0,2,"325074","328480"
"20181185000042","2017-11-26","2017/2018","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","P3",3099,"EQ","EQ","145207","115923",NA,0,0,0,0,3,"325074","328480"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P1",1174,"EQ","EQ","308920","137268","328676",0,0,0,0,1,"306752","310977"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P2",1562,"EQ","EQ","301576","308920",NA,0,0,0,0,2,"306752","310977"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P2",1725,"PP","PP1","156447","329438",NA,0,0,0,1,2,"310977","306752"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P2",1920,"EQ","EQ","308920","137268",NA,0,0,1,1,3,"306752","310977"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","P2",2036,"PP","PP1","308959","309031","305701",0,0,0,2,3,"310977","306752"
"20181185000037","2017-11-25","2017/2018","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","P3",3340,"PP","PP1","323102","154256","308920",0,0,0,2,4,"306752","310977"
"20181186000059","2017-11-25","2017/2018","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105525","EC Wil Ladies","P2",2285,"EQ","EQ","319382",NA,NA,0,0,1,0,1,"314754","312750"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P1",1048,"EQ","EQ","153528",NA,NA,0,0,0,0,1,"308192","300796"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P2",2289,"SH","SH1","308884","328558",NA,0,0,1,0,2,"308192","300796"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P3",2463,"EQ","EQ","325070","317890",NA,0,0,0,0,3,"308192","300796"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","P3",2790,"EQ","EQ","306313",NA,NA,0,0,0,1,3,"300796","308192"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P3",3346,"EQ","EQ","153310","328558","159762",0,0,0,1,4,"308192","300796"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P3",3395,"EQ","EQ","153528","325070",NA,0,0,0,1,5,"308192","300796"
"20181186000058","2017-11-25","2017/2018","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","P3",3509,"EQ","EQ","308884",NA,NA,0,0,0,1,6,"308192","300796"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","P2",1761,"EQ","EQ","310832",NA,NA,0,0,0,0,1,"133974","318063"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","P3",2486,"PP","PP1","313609",NA,NA,0,0,0,0,2,"133974","318063"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","P3",2809,"PP","PP1","156761",NA,NA,0,0,0,0,3,"133974","312553"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","P3",3096,"EQ","EQ","315065",NA,NA,0,0,0,1,3,"312553","133974"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","P3",3308,"EQ","EQ","140293",NA,NA,0,0,0,2,3,"312553","133974"
"20181186000060","2017-11-25","2017/2018","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","P3",3588,"EQ","EQ","319092","315065",NA,0,0,0,3,3,"312553","133974"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",17,"EQ","EQ","303582","145207",NA,0,0,1,1,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",634,"EQ","EQ","136105","115923","327107",0,0,0,2,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",652,"EQ","EQ","115923","145207","136105",0,0,0,3,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",945,"EQ","EQ","153974","156029",NA,0,0,0,4,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",995,"EQ","EQ","136105","303582","156029",0,0,0,5,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P1",1089,"PP","PP1","145207","303582","115923",0,0,0,6,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",1511,"EQ","EQ","156029","136105","115923",0,0,0,7,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",1802,"EQ","EQ","145207","156029",NA,0,0,0,8,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",2005,"EQ","EQ","145207","115923","136105",0,0,0,9,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",2195,"EQ","EQ","303582","311166","312631",0,0,0,10,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P2",2309,"EQ","EQ","303582","153974","145207",0,0,0,11,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",2469,"EQ","EQ","156029","115923",NA,0,0,0,12,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",2679,"PP","PP2","327107","303582","115923",0,0,0,13,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",2808,"EQ","EQ","153974","303582","327107",0,0,0,14,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",2959,"EQ","EQ","156029","115923","153974",0,0,0,15,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",3227,"PP","PP1","311166","115923",NA,0,0,0,16,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",3255,"EQ","EQ","144183",NA,NA,0,0,0,17,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",3458,"EQ","EQ","303582","153974","156029",0,0,0,18,0,"325074","312619"
"20181185000039","2017-11-25","2017/2018","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","P3",3546,"EQ","EQ","115923","311166",NA,0,0,0,19,0,"325074","312619"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","P1",15,"EQ","EQ","327283","329675","329424",0,0,0,1,0,"315497","328480"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","P2",1803,"EQ","EQ","147563",NA,NA,0,0,0,1,1,"328480","315497"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","P2",2182,"EQ","EQ","149397","327283","329675",0,0,0,2,1,"315497","328480"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","P3",2516,"EQ","EQ","329670",NA,NA,0,0,0,2,2,"328480","315497"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","P3",3096,"PP","PP1","154880","147563","131550",0,0,0,2,3,"328480","315497"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","P3",3218,"EQ","EQ","154880","147563",NA,0,0,1,2,4,"328480","315497"
"20181185000038","2017-11-25","2017/2018","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","P3",3343,"EQ","EQ","329675","327283","149397",0,0,0,3,4,"315497","328480"
"20181186000053","2017-11-19","2017/2018","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105525","EC Wil Ladies","P1",133,"EQ","EQ","155824","134984","309255",0,0,1,1,0,"305781","314642"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P1",503,"EQ","EQ","147020","318126","311471",0,0,1,1,0,"308833","311860"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P1",991,"EQ","EQ","147020","311471",NA,0,0,0,2,0,"308833","311860"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P2",1596,"SH","SH1","311471","147020",NA,0,0,0,3,0,"308833","311860"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P2",1719,"EQ","EQ","160519","152431",NA,0,0,0,4,0,"308833","311860"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P2",2376,"EQ","EQ","152431","312990",NA,0,0,0,5,0,"308833","326818"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P3",2549,"EQ","EQ","308458","311471",NA,0,0,0,6,0,"308833","326818"
"20181186000051","2017-11-19","2017/2018","SWHL B","Regular Season","home","104907","Brandis Ladies","105576","Neuchâtel Hockey Academy II","P3",2736,"EQ","EQ","147020","318126","152431",0,0,0,7,0,"308833","326818"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P1",481,"EQ","EQ","330697",NA,NA,0,0,0,1,0,"329666","315497"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P1",870,"EQ","EQ","330697","307660",NA,0,0,0,2,0,"329666","315497"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","P2",1722,"PP","PP1","149397","329424","327283",0,0,0,2,1,"315497","329666"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","P2",2187,"PP","PP1","329675","306914","329424",0,0,0,2,2,"315497","329666"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","P3",2721,"EQ","EQ","149397","327283","329675",0,0,0,2,3,"315497","329666"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","P3",2778,"EQ","EQ","327638","137732",NA,0,0,0,3,3,"329666","315497"
"20181185000036","2017-11-19","2017/2018","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","P3",3522,"EQ","EQ","329675","149397",NA,0,0,1,3,4,"315497","329666"
"20181186000052","2017-11-19","2017/2018","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105643","SC Langenthal","P2",1223,"EQ","EQ","133837",NA,NA,0,0,1,1,0,"314241","305355"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P1",326,"EQ","EQ","304755","323372",NA,0,0,0,0,1,"300796","133974"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P1",743,"EQ","EQ","320697","300504",NA,0,0,0,0,2,"300796","133974"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club","P1",849,"EQ","EQ","329460","150617","156761",0,0,0,1,2,"133974","300796"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P2",1461,"EQ","EQ","320697","300504",NA,0,0,0,1,3,"300796","133974"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club","P2",1557,"EQ","EQ","317588","309160",NA,0,0,0,2,3,"133974","300796"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P2",1730,"EQ","EQ","323372","308374","306313",0,0,1,2,4,"300796","133974"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P3",2558,"EQ","EQ","152563","313743",NA,0,0,0,2,5,"300796","133974"
"20181186000054","2017-11-19","2017/2018","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","P3",2693,"EQ","EQ","320697","152563","301701",0,0,0,2,6,"300796","133974"
