"match_id","date","season","league","phase","venue","team_id","team","opp_id","opp","jersey","player_id","player","GA","TOI","GAA","PIM"
"20191186000091","2019-02-02","2018/2019","SWHL B","Playout","home","105512","EHC Zunzgen-Sissach","103701","Lausanne HC Féminin","31","314754","Stehrenberger Fiona",1,25.8833333333333,2.32,0
"20191186000094","2019-02-02","2018/2019","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","103700","EHC Sursee","25","305781","Imhof Jasmin",1,60,1,0
"20191186000094","2019-02-02","2018/2019","SWHL B","Playoffs","home","104297","EHC Bassersdorf Ladies","103700","EHC Sursee","1","300406","Perrig Josephine",0,0,NA,0
"20191186000095","2019-02-02","2018/2019","SWHL B","Playoffs","home","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","20","316205","Fasel Dunja",2,40.0166666666667,3,0
"20191186000095","2019-02-02","2018/2019","SWHL B","Playoffs","home","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","25","322340","Walther Franziska",0,19.9833333333333,0,0
"20191185000020","2019-02-02","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","30","325074","Baldin Caroline",0,60,0,0
"20191185000001","2019-01-23","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","30","325074","Baldin Caroline",0,20,0,0
"20191185000001","2019-01-23","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105752","Thurgau Indien Ladies","1","310314","Danuser Ladina",1,40,1.5,0
"20191186000086","2019-01-20","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103700","EHC Sursee","31","314754","Stehrenberger Fiona",3,60,3,0
"20191185000028","2019-01-20","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","66","329666","Lambert Caroline",3,65,2.77,0
"20191186000088","2019-01-20","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","1","300406","Perrig Josephine",1,60.2666666666667,1,0
"20191186000088","2019-01-20","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","25","305781","Imhof Jasmin",0,0,NA,0
"20191185000029","2019-01-20","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","20","308192","De Bastiani Laura",4,60,4,0
"20191185000030","2019-01-20","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","41","309502","Dübi Jade",1,60,1,0
"20191186000087","2019-01-19","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103951","GCK Lions Frauen","51","316427","Madrona Amélie",5,60,5,0
"20191186000090","2019-01-19","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","25","322340","Walther Franziska",1,29.2,2.05,0
"20191186000090","2019-01-19","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","26","308833","Bürki Jeannine",0,30.8,0,0
"20191185000026","2019-01-19","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103589","EV Bomo","25","310977","Paiva Nina",1,60.8333333333333,0.99,0
"20191186000089","2019-01-19","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105643","SC Langenthal","31","312750","Mischler Elena",2,60,2,0
"20191186000089","2019-01-19","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105643","SC Langenthal","93","313343","Dietrich Karin",0,0,NA,0
"20191185000027","2019-01-19","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",5,62.9166666666667,4.77,0
"20191185000027","2019-01-19","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","22","314241","D'Addetta Florianne",0,0,NA,0
"20191185000025","2019-01-19","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","51","309543","Forrer Ramona",3,60,3,0
"20191185000025","2019-01-19","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","20","308192","De Bastiani Laura",0,0,NA,0
"20191186000083","2019-01-18","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105525","EC Wil Ladies","1","314642","Kühne Sabrina",4,59.7,4.02,0
"20191186000018","2019-01-15","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105525","EC Wil Ladies","25","305781","Imhof Jasmin",0,60,0,0
"20191186000018","2019-01-15","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105525","EC Wil Ladies","1","300406","Perrig Josephine",0,0,NA,0
"20191185000024","2019-01-13","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","25","310977","Paiva Nina",1,60,1,0
"20191185000024","2019-01-13","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","28","311860","Marchon Florence",0,0,NA,0
"20191185000022","2019-01-13","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","41","318063","Streicher Jessica",1,60,1,0
"20191185000022","2019-01-13","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","66","329666","Lambert Caroline",0,0,NA,0
"20191185000023","2019-01-13","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","66","328480","Mazzocchi Giulia",2,60,2,0
"20191185000023","2019-01-13","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","41","309502","Dübi Jade",0,0,NA,0
"20191186000085","2019-01-12","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","25","305355","Käppeli Michèle",2,60,2,0
"20191186000085","2019-01-12","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","104907","Brandis Juniors Ladies","1","309465","Thomet Nina Claudia",0,0,NA,0
"20191185000021","2019-01-12","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","20","308192","De Bastiani Laura",3,60,3,0
"20191185000019","2019-01-12","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","41","309502","Dübi Jade",0,60,0,0
"20191186000051","2019-01-05","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103700","EHC Sursee","25","305781","Imhof Jasmin",1,60,1,0
"20191186000051","2019-01-05","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103700","EHC Sursee","1","300406","Perrig Josephine",0,0,NA,0
"20191186000081","2018-12-23","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103700","EHC Sursee","30","303246","Darbellay Jessica",6,60,6,0
"20191186000084","2018-12-23","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","1","302989","Vuignier Isabella",6,60.95,5.91,0
"20191186000084","2018-12-23","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","30","316204","Rumo Pascale",0,0,NA,0
"20191186000082","2018-12-22","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105380","EHC Kreuzlingen-Konstanz","83","121045","Seiler Sandra",4,60,4,0
"20191185000018","2018-12-22","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach","29","313537","Maurer Saskia",6,60,6,0
"20191185000017","2018-12-22","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","25","310977","Paiva Nina",3,60,3,0
"20191185000016","2018-12-18","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions","66","329666","Lambert Caroline",4,40,6,0
"20191185000016","2018-12-18","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions","41","318063","Streicher Jessica",1,20,3,0
"20191186000080","2018-12-16","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","25","305781","Imhof Jasmin",2,60,2,0
"20191186000080","2018-12-16","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","1","300406","Perrig Josephine",0,0,NA,0
"20191186000077","2018-12-16","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","103701","Lausanne HC Féminin","31","312750","Mischler Elena",0,60,0,0
"20191186000077","2018-12-16","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","103701","Lausanne HC Féminin","93","313343","Dietrich Karin",0,0,NA,0
"20191186000078","2018-12-16","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club","83","121045","Seiler Sandra",1,60,1,0
"20191186000076","2018-12-16","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105380","EHC Kreuzlingen-Konstanz","22","316156","Krebs Luzia",4,30.3833333333333,7.9,0
"20191186000076","2018-12-16","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105380","EHC Kreuzlingen-Konstanz","1","303695","Wallimann Aline",3,29.6166666666667,6.08,0
"20191186000079","2018-12-16","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103951","GCK Lions Frauen","26","307988","Aebi Sandy",1,30.25,1.98,0
"20191186000079","2018-12-16","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103951","GCK Lions Frauen","20","316205","Fasel Dunja",1,29.75,2.02,0
"20191186000075","2018-12-15","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","1","314642","Kühne Sabrina",3,54,3.33,0
"20191186000075","2018-12-15","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","66","317895","Troxler Chiara",0,5.83333333333333,0,0
"20191186000071","2018-12-15","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","103700","EHC Sursee","31","312750","Mischler Elena",1,60,1,0
"20191186000073","2018-12-15","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","104907","Brandis Juniors Ladies","30","303246","Darbellay Jessica",12,60,12,0
"20191186000072","2018-12-15","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105380","EHC Kreuzlingen-Konstanz","1","302989","Vuignier Isabella",0,60,0,0
"20191186000074","2018-12-14","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","89","312805","Weber Ricarda",3,60,3,0
"20191186000074","2018-12-14","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105643","SC Langenthal","31","314754","Stehrenberger Fiona",0,0,NA,0
"20191186000044","2018-12-09","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","105525","EC Wil Ladies","25","305355","Käppeli Michèle",0,60,0,0
"20191186000044","2018-12-09","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","105525","EC Wil Ladies","1","309465","Thomet Nina Claudia",0,0,NA,0
"20191186000069","2018-12-09","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103701","Lausanne HC Féminin","25","305781","Imhof Jasmin",1,60,1,0
"20191186000069","2018-12-09","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103701","Lausanne HC Féminin","1","300406","Perrig Josephine",0,0,NA,0
"20191186000070","2018-12-08","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103951","GCK Lions Frauen","88","326818","Favre Margaux",4,60,4,0
"20191185000013","2018-12-08","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","28","311860","Marchon Florence",1,60,1,0
"20191186000068","2018-12-08","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal","1","318063","Streicher Jessica",3,60,3,0
"20191186000066","2018-12-08","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103947","Fribourg Ladies Hockey-Club","20","159552","Landis Melina",1,60,1,0
"20191186000066","2018-12-08","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103947","Fribourg Ladies Hockey-Club","22","316156","Krebs Luzia",0,0,NA,0
"20191185000015","2018-12-08","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","1","305355","Käppeli Michèle",15,60,15,0
"20191185000014","2018-12-08","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","30","325074","Baldin Caroline",3,60.5833333333333,2.97,0
"20191186000067","2018-12-08","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","105525","EC Wil Ladies","25","322340","Walther Franziska",1,32.0166666666667,1.87,0
"20191186000067","2018-12-08","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","105525","EC Wil Ladies","26","308833","Bürki Jeannine",1,27.9833333333333,2.14,0
"20191185000010","2018-12-02","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","66","329666","Lambert Caroline",7,60,7,0
"20191186000065","2018-12-02","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103701","Lausanne HC Féminin","83","121045","Seiler Sandra",1,60,1,0
"20191186000062","2018-12-02","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","25","305355","Käppeli Michèle",1,60,1,0
"20191186000062","2018-12-02","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","1","309465","Thomet Nina Claudia",0,0,NA,0
"20191185000011","2018-12-02","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy","25","314848","Mounir Ines",5,60,5,0
"20191185000012","2018-12-02","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions","41","309502","Dübi Jade",4,60,4,0
"20191186000064","2018-12-01","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","1","314642","Kühne Sabrina",0,60,0,0
"20191186000063","2018-12-01","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","104297","EHC Bassersdorf Ladies","31","312750","Mischler Elena",5,61.6333333333333,4.87,0
"20191186000063","2018-12-01","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","104297","EHC Bassersdorf Ladies","93","313343","Dietrich Karin",0,0,NA,0
"20191185000009","2018-12-01","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","30","325074","Baldin Caroline",1,60,1,0
"20191185000008","2018-12-01","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano","20","308192","De Bastiani Laura",7,60,7,0
"20191186000061","2018-12-01","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103700","EHC Sursee","26","308833","Bürki Jeannine",0,32.3,0,0
"20191186000061","2018-12-01","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103700","EHC Sursee","25","322340","Walther Franziska",2,27.7,4.33,0
"20191185000007","2018-12-01","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","1","315497","Spies Caroline",4,60,4,0
"20191186000019","2018-11-29","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","1","318063","Streicher Jessica",4,60,4,0
"20191186000019","2018-11-29","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","20","312553","Deplazes Jasmin",0,0,NA,0
"20191186000057","2018-11-25","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","25","305781","Imhof Jasmin",2,60,2,0
"20191186000059","2018-11-25","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105525","EC Wil Ladies","33","309646","Greif Lia",2,60,2,0
"20191186000056","2018-11-25","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105643","SC Langenthal","20","159552","Landis Melina",2,65,1.85,0
"20191186000056","2018-11-25","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105643","SC Langenthal","1","303695","Wallimann Aline",0,0,NA,0
"20191185000006","2018-11-25","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","25","310977","Paiva Nina",4,60,4,0
"20191185000005","2018-11-25","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","1","315497","Spies Caroline",6,60,6,0
"20191185000004","2018-11-25","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","66","329666","Lambert Caroline",4,24.55,9.78,0
"20191185000004","2018-11-25","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","41","318063","Streicher Jessica",2,35.45,3.39,0
"20191186000058","2018-11-25","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","1","302989","Vuignier Isabella",1,60,1,0
"20191185000002","2018-11-24","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","41","309502","Dübi Jade",1,60,1,0
"20191185000003","2018-11-24","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","20","308192","De Bastiani Laura",0,60,0,0
"20191185000003","2018-11-24","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","61","306752","Bolinger Vanessa",0,0,NA,0
"20191186000060","2018-11-24","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","1","318063","Streicher Jessica",0,60,0,0
"20191186000052","2018-11-18","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105643","SC Langenthal","1","314642","Kühne Sabrina",5,60,5,0
"20191185000059","2018-11-18","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","61","306752","Bolinger Vanessa",1,60,1,0
"20191185000059","2018-11-18","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","20","308192","De Bastiani Laura",0,0,NA,0
"20191186000053","2018-11-18","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","33","309646","Greif Lia",4,60,4,0
"20191186000053","2018-11-18","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","83","121045","Seiler Sandra",0,0,NA,0
"20191186000055","2018-11-18","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105380","EHC Kreuzlingen-Konstanz","31","312750","Mischler Elena",3,60,3,0
"20191186000055","2018-11-18","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105380","EHC Kreuzlingen-Konstanz","93","313343","Dietrich Karin",0,0,NA,0
"20191186000054","2018-11-18","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club","79","316427","Madrona Amélie",5,60,5,0
"20191186000049","2018-11-17","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","20","312553","Deplazes Jasmin",4,65,3.69,0
"20191185000058","2018-11-17","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","66","329666","Lambert Caroline",2,60,2,0
"20191185000058","2018-11-17","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","41","318063","Streicher Jessica",0,0,NA,0
"20191185000060","2018-11-17","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","41","309502","Dübi Jade",0,60,0,0
"20191186000048","2018-11-17","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103701","Lausanne HC Féminin","1","309465","Thomet Nina Claudia",0,60,0,0
"20191186000048","2018-11-17","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103701","Lausanne HC Féminin","25","305355","Käppeli Michèle",0,0,NA,0
"20191186000046","2018-11-17","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103951","GCK Lions Frauen","20","159552","Landis Melina",4,60,4,0
"20191186000046","2018-11-17","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103951","GCK Lions Frauen","22","316156","Krebs Luzia",0,0,NA,0
"20191186000050","2018-11-17","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105525","EC Wil Ladies","1","302989","Vuignier Isabella",3,60,3,0
"20191186000047","2018-11-16","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","83","121045","Seiler Sandra",3,60,3,0
"20191186000047","2018-11-16","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","33","309646","Greif Lia",0,0,NA,0
"20191185000046","2018-11-14","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions","66","329666","Lambert Caroline",6,60,6,0
"20191186000014","2018-11-11","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105512","EHC Zunzgen-Sissach","93","313343","Dietrich Karin",0,60,0,0
"20191186000014","2018-11-11","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105512","EHC Zunzgen-Sissach","31","312750","Mischler Elena",0,0,NA,0
"20191186000039","2018-11-10","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club","25","305781","Imhof Jasmin",1,34.0833333333333,1.76,0
"20191186000039","2018-11-10","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club","28","319831","Rodi Melissa Cora",1,25.9166666666667,2.32,0
"20191186000043","2018-11-01","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","20","312553","Deplazes Jasmin",2,30.3833333333333,3.95,0
"20191186000043","2018-11-01","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","1","318063","Streicher Jessica",3,27.6666666666667,6.51,0
"20191186000045","2018-10-28","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","1","302989","Vuignier Isabella",9,60,9,0
"20191185000055","2018-10-27","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","61","306752","Bolinger Vanessa",0,60,0,0
"20191185000055","2018-10-27","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","20","308192","De Bastiani Laura",0,0,NA,0
"20191186000042","2018-10-27","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","66","317895","Troxler Chiara",0,29.05,0,0
"20191186000042","2018-10-27","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","20","321689","Häner Nadia",0,30.95,0,0
"20191186000041","2018-10-27","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105512","EHC Zunzgen-Sissach","20","159552","Landis Melina",0,60,0,0
"20191186000041","2018-10-27","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105512","EHC Zunzgen-Sissach","22","316156","Krebs Luzia",0,0,NA,0
"20191185000057","2018-10-27","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","30","325074","Baldin Caroline",1,60,1,0
"20191185000057","2018-10-27","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","1","310314","Danuser Ladina",0,0,NA,0
"20191185000056","2018-10-27","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy","1","315497","Spies Caroline",5,60,5,0
"20191185000054","2018-10-21","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","25","310977","Paiva Nina",1,59.4166666666667,1.01,0
"20191185000054","2018-10-21","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","28","311860","Marchon Florence",0,0,NA,0
"20191186000036","2018-10-21","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103701","Lausanne HC Féminin","20","159552","Landis Melina",2,40,3,0
"20191186000036","2018-10-21","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103701","Lausanne HC Féminin","22","316156","Krebs Luzia",1,20,3,0
"20191186000040","2018-10-21","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","105643","SC Langenthal","20","316205","Fasel Dunja",3,60,3,0
"20191186000037","2018-10-21","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105512","EHC Zunzgen-Sissach","20","312596","Nussbaumer Anita",2,63.8833333333333,1.88,0
"20191185000052","2018-10-21","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","66","329666","Lambert Caroline",4,53.35,4.5,0
"20191185000052","2018-10-21","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","41","318063","Streicher Jessica",1,6.65,9.02,0
"20191186000038","2018-10-21","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","103951","GCK Lions Frauen","31","312750","Mischler Elena",4,64.6666666666667,3.71,0
"20191185000053","2018-10-21","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","41","309502","Dübi Jade",1,60,1,0
"20191186000033","2018-10-20","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach","1","302989","Vuignier Isabella",0,60,0,0
"20191185000051","2018-10-20","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","20","308192","De Bastiani Laura",5,60,5,0
"20191185000051","2018-10-20","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","61","306752","Bolinger Vanessa",0,0,NA,0
"20191186000031","2018-10-20","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103700","EHC Sursee","1","312596","Nussbaumer Anita",3,39.3166666666667,4.58,0
"20191186000031","2018-10-20","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103700","EHC Sursee","20","312553","Deplazes Jasmin",0,20.6833333333333,0,0
"20191186000034","2018-10-20","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies","1","314642","Kühne Sabrina",3,65,2.77,0
"20191186000032","2018-10-20","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105525","EC Wil Ladies","51","316427","Madrona Amélie",12,60,12,0
"20191185000050","2018-10-20","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","30","325074","Baldin Caroline",1,60,1,0
"20191186000035","2018-10-20","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","1","309465","Thomet Nina Claudia",4,60,4,0
